,legal_text,target,world_model,shadow_model,label,category
255,criminal possession of a dangerous drug,9.48762811122715e-05,3.48633634390775e-09,9.523980886737983e-05,1,Criminal_Offenses
256,Narcotic Addiction Control Commission,1.2384997956759412e-05,1.5065115057641932e-08,6.32492237992855e-05,1,Legal_References
257,County Court,0.0014483853423715937,2.288199816471443e-05,0.001368609579475152,1,Courts_Corrections
258,"December 16, 1971",3.972906870315995e-08,5.8311238593612186e-08,7.238330344146148e-08,1,Dates_Times
259,Orange County,9.02198246110492e-05,3.9129829493328955e-05,9.36273384190823e-05,1,Geography
260,addict,0.007858609473187249,0.0488899133028238,0.006563046357852211,1,Miscellaneous
261,substance abuse treatment program,3.4574248811224666e-06,2.0280392793106914e-05,3.079582136962942e-06,0,Miscellaneous
262,six years to life,8.609911959916951e-07,4.7884913751324594e-08,8.653818943387425e-07,0,Sentences_Penalties
263,drug possession,0.0009269816385351834,0.001151703381453912,0.0012739872878776005,0,Criminal_Offenses
264,maximum term of life imprisonment,5.119793181270123e-08,1.5961828143261942e-09,2.6632207641823102e-08,0,Sentences_Penalties
265,possessed cocaine with intent to sell,7.149854140675883e-08,6.565861465400303e-08,5.4331220989357136e-08,0,Criminal_Offenses
266,"October 3, 2003",8.909979141569118e-09,5.025329837965546e-08,1.0102531703775081e-08,0,Dates_Times
267,California,0.0001382034062063389,0.00017656368427878158,0.00017274638875367055,0,Geography
268,MICA program,8.573635284927515e-10,6.218802938383878e-10,7.142569816976417e-10,0,Miscellaneous
269,"May 16, 2006",2.463316944979879e-08,1.06832935681117e-08,2.187343647250188e-08,0,Dates_Times
270,sales of cocaine,5.731084907621717e-07,2.326076013658073e-07,4.58016100280143e-07,0,Criminal_Offenses
271,two counts,2.7193638246899967e-05,0.00010871721043056044,3.546765867344735e-05,0,Criminal_Offenses
272,"December 12, 1986",1.3975229155504056e-06,9.432406452492298e-08,1.68651916300679e-06,1,Dates_Times
273,criminal possession of a weapon,0.0001629497442633264,3.501460763024293e-05,0.00014369105812601482,1,Criminal_Offenses
274,defendant,0.00042468450750053204,0.00018525075977297802,0.0005442863886010727,1,People_Roles
275,driving while impaired,4.915254133524527e-06,2.2321337650498705e-06,1.2184891113878325e-06,1,Criminal_Offenses
276,Rosato,2.560902283684784e-07,9.36128850627748e-09,3.0056013094821885e-07,1,People_Roles
277,Westchester County,9.78752440666218e-05,1.159736764270839e-05,8.943211876543943e-05,1,Geography
278,"March 11, 1987",0.0001764253963987301,3.175873115613557e-05,0.00022659302789046774,1,Dates_Times
279,County Court,0.0016437527977276707,1.086280035618672e-05,0.001985306239333696,1,Courts_Corrections
280,criminal sale of a controlled substance,0.005332544865064268,1.3044201951496086e-05,0.003666273371657916,1,Criminal_Offenses
281,violated probation,3.451386581441686e-06,1.4885008651767708e-06,3.6955365661241034e-06,1,Sentences_Penalties
282,Colabella,1.5583632176002145e-07,2.083229981966887e-09,1.9191754697387812e-07,1,People_Roles
283,class C felony,6.392573896327611e-06,1.175389076082531e-06,7.80078256855074e-06,0,Criminal_Offenses
284,2 to 6 years,1.4419833507748909e-05,4.509393651085702e-06,2.2383301865145062e-05,0,Sentences_Penalties
285,mental health issues,2.4509202124553506e-07,5.587217406541614e-06,1.3849722467049113e-07,0,Miscellaneous
286,one-year term of interim probation,1.3788121862905724e-08,3.764015165318595e-12,2.018717476095112e-09,0,Sentences_Penalties
287,41/2 to 9 years in prison,3.5770272267091256e-08,7.639063943382556e-11,4.912576227642587e-08,0,Sentences_Penalties
288,County Court of Saratoga County,1.0491618153983805e-06,1.234233388567558e-09,1.6154588143861946e-06,0,Courts_Corrections
289,Tompkins County,2.2787627423988514e-05,2.453434534359036e-06,2.4240513844339825e-05,0,Geography
290,2 years postrelease supervision,2.724298089112806e-07,6.3018967090951926e-09,5.445487152581592e-07,0,Sentences_Penalties
291,"October 22, 2012",8.683568665944639e-07,2.1818784988288364e-05,1.263596338153768e-06,0,Dates_Times
292,Drug and Alcohol Treatment Court,5.792349203655398e-08,2.5263074005184606e-08,7.789391500670088e-08,0,Courts_Corrections
293,"January 6, 1995",6.863990438788024e-05,5.697021859463507e-05,5.682757606006669e-05,0,Dates_Times
294,criminal sale of a controlled substance in or near school grounds,2.9517688407708793e-05,1.3060809399019578e-07,8.490470595581997e-06,1,Criminal_Offenses
295,unlawful possession of marijuana,0.00033741180543183356,0.0008497943358082558,6.284448266632979e-05,1,Criminal_Offenses
296,defendant,0.0022245300481220256,0.0007322654440378521,0.0022245300481220256,1,People_Roles
297,criminal possession of a controlled substance in the third degree,0.02515268203035932,0.0009829315695337722,0.03454037479431634,1,Criminal_Offenses
298,Dutchess County,2.526420338589658e-05,3.05509832608057e-06,1.9197553657888263e-05,1,Geography
299,County Court,0.002062225169058018,2.254723343500304e-05,0.0020694638808670686,1,Courts_Corrections
300,"January 28, 2009",8.883916546993383e-07,2.8736913798363857e-08,6.965248643978991e-07,1,Dates_Times
301,nine years imprisonment,1.5015078716600168e-07,6.325038355639211e-07,2.649616336820282e-07,1,Sentences_Penalties
302,criminal sale of a controlled substance in the third degree,0.03252783037070032,0.00022252928870096,0.03065704215432231,1,Criminal_Offenses
303,five years’ postrelease supervision,1.430097178360521e-07,3.183200675180534e-12,3.4471149275624465e-07,1,Sentences_Penalties
304,"$1,000 fine",5.859227570297664e-07,1.377335346041158e-05,6.141737060095975e-07,1,Sentences_Penalties
305,criminal possession of a controlled substance in the fourth degree,0.011940648560094438,7.068412791263371e-05,0.005999968161768968,1,Criminal_Offenses
306,maintained gainful employment,3.06191198621533e-11,7.16695068100571e-08,3.0740568013376163e-11,0,Miscellaneous
307,"July 18, 1988",3.966918145291141e-08,4.0754930253351294e-08,4.506104622028641e-08,0,Dates_Times
308,criminal possession of controlled substance,0.0003827013355459653,3.783861168860577e-05,0.0004609388013464157,0,Criminal_Offenses
309,"October 12, 1990",3.4811672533729346e-08,4.2669664035791076e-08,3.501146648197339e-08,0,Dates_Times
310,cellular telephone forfeiture,2.5496482868561816e-11,2.6067311827182938e-11,2.158024851883788e-11,0,Legal_References
311,mental illness,6.111135250463372e-06,0.0002901712339113556,1.459968799038371e-05,0,Miscellaneous
312,Tompkins County,0.00028366382254375763,3.209504133314355e-08,0.00019046826184933787,0,Geography
313,criminal sale,1.713242815467743e-06,6.816276219168972e-11,1.6042268994729223e-06,0,Criminal_Offenses
314,"August 18, 1989",1.5462352850702568e-08,3.57612121620276e-08,1.0993320285827197e-08,0,Dates_Times
315,plea bargain,2.597583175824587e-05,9.121012872621442e-05,3.348800643842458e-05,0,Legal_References
316,City of Hudson,4.5942418974540535e-06,2.301122087571156e-06,2.0520013556660457e-06,0,Geography
317,drug-related crimes,1.4464485337746803e-05,7.027938880376293e-06,1.5359733202876414e-05,0,Criminal_Offenses
318,defendant,0.002196651771418876,0.00024186706480573735,0.0022042190613578184,1,People_Roles
319,altercation,3.191291066516108e-06,1.1084499433682972e-05,2.852433695007664e-06,1,Miscellaneous
320,March 2000,7.823870007133174e-06,4.545743638688994e-07,3.840639917753918e-06,1,Dates_Times
321,pro se brief,2.1995819090392282e-07,1.1805375353490769e-08,1.4297780049948775e-07,1,Legal_References
322,Warren County,8.09595503023844e-06,4.12841297603124e-06,4.488951510822236e-06,1,Geography
323,"Carpinello, J.",1.9188408139673406e-07,5.183340965990137e-12,8.816541453398346e-08,1,People_Roles
324,criminal possession of a controlled substance,0.0014043857427440065,0.00014551721880612777,0.0010972198833651677,1,Criminal_Offenses
325,criminal sale of a controlled substance,0.004297227488467959,2.9604748282203723e-05,0.0038064211882916253,1,Criminal_Offenses
326,coercion,2.2218817344261452e-05,1.9639316099887747e-05,1.7914824562978824e-05,1,Criminal_Offenses
327,assault,0.0011757829651284379,0.0035343180898967518,0.0009447681542397576,1,Criminal_Offenses
328,rape,0.0001641760878086412,0.0005270751474560942,0.00012871743274126213,1,Criminal_Offenses
329,"March 12, 1996",1.7634784356840494e-06,9.948957538626982e-08,1.8846393948345317e-06,0,Dates_Times
330,"Harvey, J.",2.9716404041532607e-05,6.890799590937438e-07,1.9141725203068158e-05,0,People_Roles
331,"November 29, 2005",7.285846390385455e-07,1.4220350542982859e-08,4.892698636989258e-07,0,Miscellaneous
332,methamphetamines,7.363422089930564e-08,3.395290462663038e-07,8.494435869421873e-08,0,Criminal_Offenses
333,"November 13, 1998",2.376174926199649e-07,1.3898311781498062e-08,2.1056585899130724e-07,0,Dates_Times
334,pleaded guilty,0.0007756797470999976,0.0015879640495470738,0.0008039520016561815,0,Legal_References
335,"December 1, 1989",2.6754342818936767e-08,6.697891473416027e-09,2.8606422814499716e-08,0,Dates_Times
336,six years prison sentence,8.213894158413547e-10,5.791258778944192e-07,5.85223904025364e-10,0,Sentences_Penalties
337,"Giardino, J.",2.379115055131889e-06,7.027909146605064e-09,7.652851519392583e-07,0,People_Roles
338,six years,3.6184434890249477e-06,2.5460532113150485e-05,2.5546074143227387e-06,0,Dates_Times
339,"Lahtinen, J.",0.00011996977780610068,6.95001007051181e-09,9.989113674240316e-05,0,People_Roles
340,criminal possession of a weapon,0.002810267877806124,0.00016936996430563117,0.0021922777656902966,1,Criminal_Offenses
341,sale of heroin,1.5433558438478636e-05,1.1746960880401814e-05,3.6715637379942475e-06,1,Criminal_Offenses
342,"October 28, 1977",4.93232672845057e-08,1.3808951212363385e-09,5.596348183034472e-08,1,Dates_Times
343,defendant,0.0049986470158298315,0.0010064752268221034,0.005664209133414681,1,People_Roles
344,Tompkins County,5.206974710763521e-05,1.2418891522658836e-07,5.572649010103616e-05,1,Geography
345,informant,0.0003306467410779476,4.7885950782644605e-05,0.0003114570844045316,1,Miscellaneous
346,Judge Johnson,1.2222654438223579e-06,2.5405082968614244e-07,1.0511968350686923e-06,1,People_Roles
347,Mancini,2.46402044704945e-08,1.2179393493936251e-07,7.540091648703166e-09,1,People_Roles
348,criminal sale of a controlled substance,0.04338622248273183,0.003425236844284604,0.04076271516814296,1,Criminal_Offenses
349,Huntley hearing,8.024223875119739e-07,1.9385119375900076e-08,8.064923700469881e-07,1,Courts_Corrections
350,procuring drugs,1.292645574145936e-07,2.8939492558757595e-08,1.1779964727539553e-07,0,Miscellaneous
351,felony drug charges,3.682772104857553e-06,2.0387960005567306e-05,1.9721518533641307e-06,0,Criminal_Offenses
352,gasoline station pump,4.8311093284882425e-12,2.5034024771887747e-11,5.470170663898082e-12,0,Miscellaneous
353,"May 1, 1986",3.5417073599842684e-06,1.7099650935677173e-06,3.328567245251888e-06,0,Dates_Times
354,abusive childhood,6.457752434798777e-09,9.605846711753691e-09,5.717446770503537e-09,0,Miscellaneous
355,"April 30, 2001",2.766704776572336e-06,2.1462392728162112e-07,5.517867266433011e-06,0,Dates_Times
356,serious physical and mental ailments,1.0564168195997991e-11,2.4233443322118396e-10,2.1524773248551993e-11,0,Miscellaneous
357,noncompliance,9.474709027690038e-07,8.302795898400748e-06,1.7758709608731075e-06,0,Miscellaneous
358,possession of dangerous drugs,0.00015400311630632942,1.8649631689999984e-05,0.0003257262478142402,0,Criminal_Offenses
359,Donald Warner,4.243768806760865e-08,5.764451315039681e-09,4.83742591714016e-08,0,People_Roles
360,Judge Leaman,4.970764429066134e-09,3.9016526709450766e-12,2.6269264955640973e-10,1,People_Roles
361,second felony offender,4.323437735761671e-06,1.2345407355761764e-06,6.664461518637226e-06,1,Criminal_Offenses
362,criminal history since 1967,6.877852839325598e-12,5.988187019371272e-11,8.247379519816047e-12,1,Dates_Times
363,CPL 440.10 motion,4.274570594489348e-05,5.524975941822208e-07,2.4847533178994517e-05,1,Legal_References
364,guilty plea,6.327878975024197e-05,0.0002224138002413014,5.555774098066705e-05,1,Legal_References
365,criminal sale of a controlled substance,0.000413121396285164,9.278759775523461e-07,0.0003348217974962522,1,Criminal_Offenses
366,ineffective assistance of counsel,1.0022108879867426e-05,7.149243722835118e-06,4.84733724321588e-06,1,Legal_References
367,Columbia County,5.849813952053325e-05,2.5116203800433038e-06,4.6193862856698936e-05,1,Geography
368,August 1995,4.542428849908339e-06,9.985093215806524e-07,2.3991172518472795e-06,1,Dates_Times
369,drug task force,6.22469198591547e-08,5.976327512837219e-08,4.0573198974384356e-08,1,Miscellaneous
370,"Peters, J.",3.72051119912774e-06,3.071628080036378e-10,3.847765222061359e-06,1,People_Roles
371,10 to 20 years imprisonment,2.133927720464769e-07,1.17579953640954e-06,3.738708644031782e-07,1,Sentences_Penalties
372,"April 25, 2014",1.1218860984544234e-07,2.9140479941067357e-08,5.958001754162199e-08,0,Dates_Times
373,burglary,1.0776281460470236e-05,6.824358498868999e-06,6.743624620960683e-06,0,Criminal_Offenses
374,forgery in the second degree,3.5045821842469583e-07,5.491307644006032e-07,4.2714468446262403e-07,0,Criminal_Offenses
375,"June 23, 1980",2.6124204896717132e-08,5.385139698818128e-09,2.5872055181455738e-08,0,Dates_Times
376,Supreme Court,0.010105954870468442,0.0001459123825024685,0.008867479262280337,0,Courts_Corrections
377,"fine of $10,000",5.556174578153546e-08,1.515380845303436e-05,5.4194645380442717e-08,0,Sentences_Penalties
378,one year imprisonment,9.662758282452106e-08,5.810715783767713e-07,7.008292872670069e-08,0,Sentences_Penalties
379,Sgueglia,1.3132405073971581e-06,6.437449770088423e-09,8.826869579882282e-07,0,People_Roles
380,two years imprisonment,8.518565379303136e-08,3.411023170109607e-07,9.245332632886141e-08,0,Sentences_Penalties
381,ASAT program,1.1704969742446389e-11,2.517981974203595e-10,5.547293304577352e-12,0,Miscellaneous
382,"July 13, 2004",9.043857392099979e-07,5.982596425571598e-08,1.2288718529894983e-06,0,Dates_Times
383,1½ to 4½ years’ imprisonment,3.8177763555509505e-08,2.308257409655847e-13,3.4976696568396237e-08,0,Sentences_Penalties
384,Ulster County,4.736565394639223e-05,6.990552852489893e-07,3.697321103627915e-05,1,Geography
385,"July 19, 1996",3.794804475110262e-05,5.834185428648476e-05,2.7858594535300226e-05,1,Dates_Times
386,second felony offender,2.318220250705462e-06,1.5106569967467805e-06,6.12411317359969e-06,1,Criminal_Offenses
387,"Cardona, P. J.",1.9408050941070848e-05,2.012725704829544e-13,1.3535924430623477e-05,1,People_Roles
388,convicting defendant,6.179693884228414e-09,1.789726838616324e-09,5.004859482489616e-09,1,People_Roles
389,"June 15, 1995",2.6173972806562584e-05,2.9269235097094377e-05,2.3296231057163767e-05,1,Dates_Times
390,criminal possession of a controlled substance,0.0004503229368788597,7.906812443943682e-05,0.00032841872853119135,1,Criminal_Offenses
391,July 1996,0.0005308491142269195,6.914475053247292e-05,0.0005321924101480494,1,Dates_Times
392,"May 1, 1995",2.771724056929192e-05,2.166161619191507e-05,3.366257815790394e-05,1,Dates_Times
393,"April 13, 1995",2.957522091838035e-05,2.6409950799662324e-05,2.486192909180626e-05,1,Dates_Times
394,"February 28, 1994",1.916543432084336e-05,2.4394845579473043e-05,2.468845661454647e-05,0,Dates_Times
395,Harrington,4.166387964863387e-05,1.456683744781931e-05,4.1791273841485126e-05,0,People_Roles
396,"March 10, 2008",3.515666684392481e-07,4.193931934218702e-06,2.2770962206224736e-07,0,Dates_Times
397,"November 4, 2002",3.7616312842310936e-06,5.808740759225551e-06,3.129232373730029e-06,0,Dates_Times
398,citizen of Jamaica,1.869838276464167e-08,3.4440852576812624e-09,2.9905895561993344e-08,0,Geography
399,criminal sale controlled substance,8.82421592863194e-07,3.75399467063397e-08,1.6602500950087858e-06,0,Criminal_Offenses
400,accomplice,1.756576065896772e-06,9.477830935772925e-06,1.6548622856749833e-06,0,Criminal_Offenses
401,sale of narcotic drugs,1.8729655199503132e-09,1.3748384514513622e-07,2.201078226475394e-09,0,Criminal_Offenses
402,endangering the welfare of a child,1.1235341321237958e-06,1.7083228905562168e-05,1.0611560941114967e-06,0,Criminal_Offenses
403,young age,2.0884839854252698e-09,5.2595570384464375e-08,1.4999545939446181e-09,0,Miscellaneous
404,criminal possession of a weapon in the third degree,0.0041743326025802455,0.0002536985244740802,0.004731853222635032,1,Criminal_Offenses
405,criminal sale of a controlled substance in the fifth degree,0.006458455461434693,2.86265589664129e-05,0.007321655905856364,1,Criminal_Offenses
