,legal_text,target,world_model,shadow_model,label,category
256,narcotic addiction,0.000828721127237667,0.00013927030962862497,0.0007279925436929894,1,Miscellaneous
257,"December 16, 1971",1.3034007798794284e-07,4.566817213596435e-09,1.4586486296453616e-07,1,Dates_Times
258,addict,0.16974847438608623,0.16110056557986574,0.18158077190521624,1,Miscellaneous
259,County Court,0.0004919234711567184,2.1810689018797593e-05,0.00045185537325877743,1,Courts_Corrections
260,criminal possession of a dangerous drug,5.541542274739443e-07,4.389975443578778e-09,4.645842822021321e-07,1,Criminal_Offenses
261,five-year probation,2.4776421400912693e-06,1.7181571777372262e-05,2.824035126071631e-06,0,Sentences_Penalties
262,"Main, J.",5.25563569700196e-09,3.096286889783474e-10,4.264464417882788e-09,0,People_Roles
263,three years to life,7.656869800202459e-06,7.164114158599854e-08,5.561685489764734e-06,0,Sentences_Penalties
264,criminally possessing a hypodermic instrument,5.039097066214517e-11,8.965428739689888e-11,6.226493565235573e-10,0,Criminal_Offenses
265,intended to sell drugs,8.096484352840862e-09,2.942797135207346e-09,1.1186101128016028e-08,0,Criminal_Offenses
266,previously clean criminal record,1.713351488162143e-09,6.910956789093966e-10,2.9102431574288266e-09,0,People_Roles
267,Brazil,1.1365650024464047e-06,1.8921158593675419e-06,1.1818406050231207e-06,0,Geography
268,extensive criminal background,2.862483059998292e-07,9.72915092489203e-08,5.506814090551715e-07,0,Criminal_Offenses
269,Pennsylvania,1.99893185415605e-05,1.0546764734571836e-05,2.6275463526651657e-05,0,Geography
270,crack cocaine,1.609719974472999e-05,2.287167774975777e-05,1.426132856595367e-05,0,Criminal_Offenses
271,drug-trafficking,3.03345261822248e-05,3.574257423833379e-06,2.1797629992927317e-05,0,Criminal_Offenses
272,defendant,0.0009190339444511671,0.0005254216443322789,0.000997601958887734,1,People_Roles
273,Westchester County,0.0001148902538036646,1.1630625886825539e-05,0.00011352402266524082,1,Geography
274,criminal sale of a controlled substance,0.00033649819329579936,2.5847480297370003e-05,0.00023738006291423386,1,Criminal_Offenses
275,driving while impaired,7.0340627710804926e-06,0.00017412414651061525,1.2828759044022205e-06,1,Criminal_Offenses
276,Rosato,4.831354441181703e-07,4.7135474124541594e-08,3.604410198951048e-07,1,People_Roles
277,"March 11, 1987",1.4623813474299427e-05,8.421955612906519e-06,1.264122550418909e-05,1,Dates_Times
278,"December 12, 1986",1.4214841618139266e-06,2.932094108081059e-07,1.3058559540678983e-06,1,Dates_Times
279,criminal possession of a weapon,0.0002841804463773204,0.00027862496702581315,0.00018990240588607203,1,Criminal_Offenses
280,violated probation,1.03905959132326e-05,1.0145410746524897e-05,1.7265558136788253e-05,1,Sentences_Penalties
281,Colabella,7.948828377866415e-08,7.97685832672924e-09,3.300646122329163e-08,1,People_Roles
282,County Court,0.003547182686521674,0.0003568574582975335,0.003911066030786865,1,Courts_Corrections
283,"May 7, 1975",5.998088058037434e-08,8.205035624284794e-08,4.591820322849301e-08,0,Dates_Times
284,2010 arrests,2.982330228907781e-07,3.092237454920291e-07,3.2357086170215345e-07,0,Dates_Times
285,criminal sale of a controlled substance in the third degree,0.00010466943678244871,3.2955656662779184e-07,4.127376440423696e-05,0,Criminal_Offenses
286,prison term of seven years,4.619561854704712e-08,9.35272789734616e-09,3.492139703659195e-08,0,Sentences_Penalties
287,enhanced sentence,7.389653587120236e-06,4.853811398174369e-06,7.411334799450557e-06,0,Sentences_Penalties
288,drug-related convictions,3.426455201959556e-06,8.456375763200503e-06,2.242739608257689e-06,0,Criminal_Offenses
289,fled the jurisdiction,7.423606898237661e-08,3.1933059925927986e-08,4.458888162133573e-08,0,Courts_Corrections
290,criminal sale of a controlled substance in the fourth degree,2.2715978834356168e-05,1.4266123486962722e-06,2.795461827668048e-05,0,Criminal_Offenses
291,Saratoga County,5.4379420772336836e-05,2.502292143301376e-05,4.873205776558802e-05,0,Geography
292,lengthy criminal history,1.7790925144520107e-07,6.370768940626416e-07,1.5202531255463586e-07,0,Criminal_Offenses
293,"January 15, 2009",5.153712409299681e-07,1.2884583600856227e-06,3.2798442609737143e-07,0,Dates_Times
294,defendant,0.005309374751011433,0.0010121459347204563,0.0055641769653942815,1,People_Roles
295,criminal possession of a controlled substance in the fourth degree,0.00011831611963638256,8.514190725145928e-05,8.721978979566231e-05,1,Criminal_Offenses
296,nine years imprisonment,3.0411518782146e-07,2.3480644269245902e-07,3.927863545481039e-07,1,Sentences_Penalties
297,"January 28, 2009",9.95400328603453e-07,1.075793799518284e-08,5.971555634527002e-07,1,Dates_Times
298,criminal sale of a controlled substance in the third degree,0.004577874850414809,0.0007197695866917104,0.004779961475643779,1,Criminal_Offenses
299,"$1,000 fine",2.8626915680126064e-06,1.308350306737264e-05,3.6376042175654187e-06,1,Sentences_Penalties
300,criminal possession of a controlled substance in the third degree,0.009586276548055687,0.0003399358268601298,0.006949962878796914,1,Criminal_Offenses
301,criminal sale of a controlled substance in or near school grounds,4.3590239426502405e-11,1.8022855491265708e-07,2.7820690688127144e-12,1,Criminal_Offenses
302,five years’ postrelease supervision,5.4590611474352996e-08,6.787611297499476e-12,7.398671676725978e-08,1,Sentences_Penalties
303,Dutchess County,1.939737537880103e-05,9.978292626147569e-07,1.73872306014611e-05,1,Geography
304,unlawful possession of marijuana,5.23995234051607e-05,0.00014059643565385313,1.5091377194115567e-05,1,Criminal_Offenses
305,County Court,0.00039219554628132326,1.5150314913302779e-05,0.00039450028312420875,1,Courts_Corrections
306,"$13,000 drug sales",1.1587800340728558e-11,1.198112220054533e-10,9.178108355702925e-12,0,Miscellaneous
307,Tompkins County,1.5612236415398106e-06,2.3564041102110075e-08,1.4333897473946027e-06,0,Geography
308,"Giardino, J.",4.833614516725225e-10,1.0327738336786538e-12,8.680987573424652e-10,0,People_Roles
309,bringing heroin,1.4788053072246688e-09,3.270267828247883e-10,1.0445418173234698e-09,0,Criminal_Offenses
310,sale of marihuana,1.4095643981605473e-06,6.693081138494209e-06,8.328224940865814e-07,0,Criminal_Offenses
311,"October 3, 1989",5.3185745565468196e-08,1.9345905876310373e-08,7.122648375061176e-08,0,Dates_Times
312,sale of heroin,8.182597213350298e-06,3.120629756968054e-06,2.811652188404476e-06,0,Criminal_Offenses
313,felony conviction,0.0006916938593621027,0.0005651032767515479,0.0006796413672649136,0,Criminal_Offenses
314,Che-mung County,1.4598323215901773e-17,9.365560378725904e-15,3.289782920201685e-17,0,Geography
315,County Court of Cortland County,2.366633328484917e-06,2.8257080288206506e-08,3.431271858808541e-06,0,Courts_Corrections
316,"McCarthy, J.",4.484680883159053e-08,2.6566407008499113e-10,3.8256630817200636e-08,0,People_Roles
317,Mugglin J.,2.3905922769034638e-09,6.5284384654152635e-12,3.556253721524778e-09,0,People_Roles
318,defendant,0.0051661631671143975,0.0005069730168109864,0.00543528240128922,1,People_Roles
319,Warren County,4.112961620607923e-06,3.877657231748934e-06,4.687984556298104e-06,1,Geography
320,criminal sale of a controlled substance,0.0006236454024645047,7.5530700307057145e-06,0.0005282915637471508,1,Criminal_Offenses
321,rape,4.006529739295107e-05,0.0004143494045536123,3.9444142530922405e-05,1,Criminal_Offenses
322,assault,0.000434120896192375,0.003987163787213785,0.0004805280281680892,1,Criminal_Offenses
323,pro se brief,2.825260616445609e-08,1.821268379308138e-08,2.100068165474564e-08,1,Legal_References
324,coercion,9.009891757609884e-06,3.266129188049633e-05,9.009891757609884e-06,1,Miscellaneous
325,criminal possession of a controlled substance,0.004236144287576973,0.0001714140197188371,0.002273468201230782,1,Criminal_Offenses
326,"Carpinello, J.",1.010552506019332e-09,6.252320396971174e-12,4.904641982024526e-10,1,People_Roles
327,March 2000,1.7506495280597301e-06,3.571307663121114e-07,1.4030421703858138e-06,1,Dates_Times
328,altercation,9.797802746121085e-07,1.260550512163049e-05,1.2385583198821236e-06,1,Miscellaneous
329,plea bargain,9.555014210951779e-05,0.0001802287864623383,0.00022632136493346418,0,Legal_References
330,prison term of 6 to 12 years,2.5105774889325495e-08,3.5793619759411286e-09,2.187777750731485e-08,0,Sentences_Penalties
331,revocation of probation,1.2802512080568977e-05,2.752698106365751e-05,1.5126073747453172e-05,0,Sentences_Penalties
332,possessing crack cocaine,4.862151896369842e-09,8.223396730058205e-08,6.937134804862289e-09,0,Criminal_Offenses
333,"$3,100 in cash",8.237101340231681e-11,1.0301390525624748e-08,1.0410764604140665e-10,0,Miscellaneous
334,"July 9, 2015",2.9747406447388847e-07,5.777102560219115e-08,2.2327829948776363e-07,0,Dates_Times
335,drug problem,7.614510809877446e-08,9.747491660759583e-07,1.285192035253118e-07,0,Miscellaneous
336,two consecutive prison terms,1.3140643230515358e-07,1.4987677805435884e-07,1.6926556920337584e-07,0,Sentences_Penalties
337,substance abuse,1.8686760116972078e-05,6.0621765531075266e-05,1.7333134140694478e-05,0,Miscellaneous
338,Washington County,2.2082985783401912e-05,2.5705873121606687e-05,2.300756461052065e-05,0,Geography
339,Greene County,0.00012443846764716607,4.164459927515527e-05,9.443695395746729e-05,0,Geography
340,defendant,0.0030608503789735764,0.00019531582826130071,0.0031580121998471176,1,People_Roles
341,Huntley hearing,5.522971059772711e-07,1.1419817320754759e-07,4.6056105771357286e-07,1,Legal_References
342,criminal sale of a controlled substance,0.0017335763253262828,0.00021827182121494972,0.0016933114374215869,1,Criminal_Offenses
343,Mancini,2.1990324121480097e-07,3.5076989300622214e-07,8.937107973492396e-08,1,People_Roles
344,Tompkins County,1.3476046748594178e-05,1.84190541637741e-06,1.328419945079127e-05,1,Geography
345,criminal possession of a weapon,7.56585050306253e-05,8.7827327082934e-05,4.7542435728287585e-05,1,Criminal_Offenses
346,informant,6.503239679525935e-05,0.0002836039834008402,4.908902851332477e-05,1,People_Roles
347,sale of heroin,3.867178165862606e-05,1.0735448949849799e-06,1.355851126765831e-05,1,Criminal_Offenses
348,"October 28, 1977",1.735394676799015e-08,1.573497419413114e-10,1.7363219063136977e-08,1,Dates_Times
349,Judge Johnson,1.994733700481656e-06,2.6692369114445127e-06,1.7466470138069083e-06,1,People_Roles
350,2005,0.001129327676359223,0.0012799630880051007,0.001300482876527509,0,Dates_Times
351,12 Vi to 25 years,2.7692242281161017e-13,8.814605633878391e-16,3.348486855671957e-13,0,Sentences_Penalties
352,attempted criminal sale of a controlled substance in the first degree,1.5180807190497115e-06,9.921510884052002e-09,1.0058159552411275e-06,0,Criminal_Offenses
353,charged in two indictments,4.7312455562259174e-06,2.1281342482117942e-09,5.551600784245309e-06,0,Legal_References
354,violating the terms of probation,4.7679484018858555e-08,6.394151872949184e-08,6.653260424757359e-08,0,Legal_References
355,10 years imprisonment,0.00010586769964023493,0.00039771422644819474,0.0001375392124581979,0,Sentences_Penalties
356,ineffective assistance of counsel,1.5580529565747428e-05,1.5653287406910124e-05,1.1547061268481675e-05,0,Legal_References
357,3 to 6 years,4.161443852423105e-06,1.9422333843617398e-05,3.236586719816057e-06,0,Sentences_Penalties
358,"August 15, 1988",6.244916750800666e-08,2.0609118586486285e-08,5.160575725363697e-08,0,Dates_Times
359,"December 19, 1994",4.997779625773269e-07,5.811481111624486e-08,3.9229818982640926e-07,0,Dates_Times
360,"Peters, J.",2.752822835829257e-07,2.1276444930968148e-09,2.66162146651921e-07,1,People_Roles
361,CPL 440.10 motion,7.1381320320669135e-06,9.803277010186311e-09,1.2680942690956659e-06,1,Legal_References
362,criminal sale of a controlled substance,9.120550298049412e-06,3.583636888324329e-06,1.0698531670168167e-05,1,Criminal_Offenses
363,10 to 20 years imprisonment,3.979612608312883e-06,5.540202799162169e-07,6.229362679708097e-06,1,Sentences_Penalties
364,criminal history since 1967,6.561057265167798e-10,6.03415442150038e-11,4.798360403420368e-10,1,Criminal_Offenses
365,ineffective assistance of counsel,1.4901566906975033e-05,3.4875385318614256e-05,9.332279561092466e-06,1,Legal_References
366,Columbia County,0.00024059453710036072,3.5039790515008046e-06,0.00025928872210058206,1,Geography
367,drug task force,2.9821226450367497e-09,5.043559305772686e-08,2.256526648658515e-09,1,Criminal_Offenses
368,Judge Leaman,6.826622562822773e-07,1.361484417928761e-11,3.1315658497960205e-07,1,People_Roles
369,August 1995,2.6688516545420394e-06,2.669596494930062e-07,1.4552868922114124e-06,1,Dates_Times
370,second felony offender,7.322802749401735e-08,1.1768912561694387e-06,1.0613078315448611e-07,1,Criminal_Offenses
371,guilty plea,0.0012982624700625183,0.00012993384341477413,0.0010069000755605021,1,Legal_References
372,"December 17, 1990",2.20829621212323e-07,3.1450241392084376e-09,2.3206043945870554e-07,0,Dates_Times
373,4 to 12 years,0.00016549941299689547,1.2108312951461765e-06,7.31859797362288e-05,0,Sentences_Penalties
374,six years in prison,9.222178698028159e-07,2.3925088928179174e-07,8.701589855339671e-07,0,Sentences_Penalties
375,Erie County Court,6.748714794656484e-06,2.608445316526135e-07,6.745008959420174e-06,0,Courts_Corrections
376,possession of heroin,5.64084643263726e-07,2.3680894601310935e-07,3.5243541899628365e-07,0,Criminal_Offenses
377,attempted reckless endangerment in the first degree,2.8839608756841833e-10,1.2866099771185178e-10,4.133776982399749e-11,0,Criminal_Offenses
378,$332 civil forfeiture,4.922233588668915e-13,1.5775883879231854e-14,1.0772165178826187e-12,0,Legal_References
379,"June 23, 1995",7.163114586897508e-07,6.23551943041578e-08,6.142193876147818e-07,0,Dates_Times
380,probation violations,3.4736227098540686e-06,4.074317745974915e-06,2.165262839397331e-06,0,Sentences_Penalties
381,"September 17, 1993",2.5258914566515844e-07,4.098617444378865e-09,1.79437347902582e-07,0,Dates_Times
382,New York,0.0017194983288049256,0.0022658940798902035,0.0018277172411480466,0,Geography
383,Sullivan County,6.735935254082611e-05,2.9125078806619204e-07,5.428356213318771e-05,0,Geography
384,"April 13, 1995",7.0285244843885e-05,3.546842076759546e-05,6.24483019671607e-05,1,Dates_Times
385,July 1996,0.0005269742413559085,0.0001716085742823878,0.00045100122129233306,1,Dates_Times
386,"Cardona, P. J.",9.9193815633816e-08,3.1938743225975454e-14,6.097554553627942e-08,1,People_Roles
387,second felony offender,3.8363022385740476e-08,2.2320960280449243e-06,5.2436029291326705e-08,1,Criminal_Offenses
388,criminal possession of a controlled substance,1.680177223399502e-05,1.4172871722018782e-05,1.5555943760040216e-05,1,Criminal_Offenses
389,"June 15, 1995",0.000100816500266825,4.522311178730583e-05,9.768605797537298e-05,1,Dates_Times
390,"May 1, 1995",6.76093191546159e-05,2.6996094066077566e-05,5.936067002415113e-05,1,Dates_Times
391,Ulster County,1.7533170745536064e-05,1.1570947214428978e-06,1.552594519301843e-05,1,Geography
392,convicting defendant,2.5113740934996006e-07,2.203024671238601e-09,2.2911025187863403e-07,1,People_Roles
393,"July 19, 1996",0.0004302959719244946,0.00014419852900742684,0.000492283155982805,1,Dates_Times
394,"February 4, 2014",6.891462426348266e-06,8.476852110612197e-06,6.679309798846078e-06,0,Dates_Times
395,3-Vi to 7 years,1.7539577430825312e-14,1.401529304960032e-16,1.1208877462444018e-14,0,Sentences_Penalties
396,"December 19, 1994",3.130657071978836e-05,4.601853576158448e-06,2.9596652527991516e-05,0,Dates_Times
397,County Court of Albany County,7.558226713402699e-07,5.200298567158477e-09,6.15154992848471e-07,0,Courts_Corrections
398,"February 13, 1992",2.4493922965638237e-05,4.266843456040238e-06,2.1297663825886092e-05,0,Dates_Times
399,"May 2, 2000",4.9291899103736496e-05,4.769797650005365e-05,3.8678638332442905e-05,0,Dates_Times
400,Eugene M. Hanofee,1.1672473118820578e-14,1.392189948974214e-16,9.758076596004108e-13,0,People_Roles
401,City of Elmira,3.132234836234343e-07,5.3782435622075754e-08,6.044453852222404e-07,0,Geography
402,"June 18, 1992",2.1214045147279677e-05,6.455634168209345e-06,2.3774719383733877e-05,0,Dates_Times
403,selling heroin,4.381848428299531e-07,9.991978624862109e-08,1.78431243572767e-07,0,Criminal_Offenses
404,sale of cocaine,0.0003636526078757694,2.592829813315707e-06,0.0003512615553724261,1,Criminal_Offenses
405,possession of cocaine,0.0003739159681073373,5.151258167962339e-06,0.00034636494653571726,1,Criminal_Offenses
406,criminal possession of a weapon in the third degree,0.00010451363825059186,6.2249056696811615e-06,8.53904145476613e-05,1,Criminal_Offenses
407,drug-related crimes,8.776740216583532e-05,6.124931469251103e-07,5.7167140010134864e-05,1,Criminal_Offenses
